"id" "age_t1" "sex_t1" "no_daily" "csd_state_nervous" "csd_state_relaxed" "csd_state_irritable" "csd_state_assertive" "csd_state_unsociable" "csd_state_shy" "csd_state_sociable" "csd_state_curious" "csd_state_creative" "csd_state_witty" "csd_state_hostile" "csd_state_compliant" "csd_state_sensitive" "csd_state_friendly" "csd_state_cynical" "csd_state_helpful" "csd_state_diligent" "csd_state_organised" "csd_state_negligent" "csd_state_selfesteem" "csd_nob" "csd_sim1" "csd_sim2" "csd_sim3" "csd_sim4" "csd_sim5" "csd_sim6" "csd_sim7" "csd_sim8" "csd_sim9" "csd_sim10" "rses" "swls" "pa" "na" "sccs"
"89" "S08L02N" 29 0 80 -0.0841062599213713 0.0246055712387122 -0.00933282691078914 -0.107929205023916 -0.195116911686218 -0.00161835138315549 -0.334975878350995 -0.171892586117936 -0.0965776366817548 -0.0860922592376472 -0.0153787749599732 -0.361983075622438 0.0549402108780527 -0.0387132102580607 0.0126891209610748 -0.0692280327711911 -0.163182883944221 0.0162216821433426 -0.00577364900298985 -0.178758021491312 0.248983863805979 -0.611797627203577 0.0279220298148353 0.34848821541798 -0.152206641950816 -0.166554438741427 0.124435027238497 0.544156018816574 -0.176854524602638 -0.31670090999549 -0.0494261570132729 3.3 4.6 4.2 2 2.83333333333333
"90" "S10A01Z" 20 1 68 0.294032835520966 0.370517047056715 0.298852163549923 0.17084458310382 0.183753367979384 0.328808483095007 0.0146796128997522 0.394209258471144 0.452418415536224 0.235723115627841 0.248965986638877 0.265280816430056 0.311458141025111 0.167395847441934 0.0785201637489696 0.309208395834888 0.353158415161829 0.36638238010641 0.248010287804949 0.478283778103882 0.0441992714537819 0.146508112008214 -0.56606935453918 -0.195914238268379 0.223997407123987 0.0883636981823809 -0.127808272836347 -0.339483288455946 -0.176854524602638 -0.0349096528583868 -0.0494261570132729 1.9 3.2 4.4 5 3.83333333333333
"91" "S10A09L" 20 1 82 0.0070298254941581 -0.109484830671996 0.13257718576903 0.210401370282198 0.00751470858522792 -0.0446519485232399 0.251483313530697 0.119842718959993 0.0426004142792353 0.0664826807033982 0.0225997933012974 0.348633825968389 0.0536526180327167 -0.00516232972039535 -0.0251900440863757 0.265771700362082 0.109079063221366 -0.010197800078074 0.226926279280021 0.354321071002498 0.0951319819481138 -0.376915442245686 0.124050937474173 -0.22473137232182 0.296484731821872 -0.113366631344 0.717548242384749 0.389778012107481 -0.465079157404017 0.356169003518214 -0.763070336559453 3.9 7 5 1.5 1.66666666666667
"92" "S11A07G" 21 1 79 0.344625458217807 0.0934714224867782 0.0697561072987977 -0.0233121681456451 0.188212676785032 0.330183629848342 0.0887719657644177 -0.0760850592402957 0.0815362298524991 0.0819300820235202 0.0988163935519229 0.146871453674034 0.0433755210390763 0.0391555863220104 0.143114649299041 -0.105422799316196 0.114012901548547 0.0378540056721309 0.453846551109043 0.0570774092669464 -0.449695709439689 0.781171821396514 0.326903380848028 -0.380044051506458 -0.152206641950816 -0.153330562605828 -0.692061553689229 0.859497256157385 -0.176854524602638 -0.0326769544899871 0.217118822064875 2.2 4.4 2 2.5 2.16666666666667
"93" "S11A09R" 26 1 78 0.414689367639419 0.0501531038937427 0.217016294553486 0.530760880671078 0.385374433838275 0.0780342501100771 0.619058661486544 0.13899056740477 0.529238033449715 0.629231114870361 0.173621503028863 0.334020265998429 0.377060019967913 0.245584013097757 0.426138775284699 0.409075944783999 0.529121763409351 0.525694750253729 0.327501085832648 0.0901618024478146 0.149237483417486 -0.611797627203577 0.0102503901372097 -0.22473137232182 0.700956748246017 0.186678641862843 -0.692061553689229 0.374160891090234 0.122075985032905 -0.100871233697634 -0.53327919783872 2.1 3.6 3 4.5 4.58333333333333
"94" "T01A04G" 27 1 82 0.24011509004249 0.331698378663533 0.288078505236119 0.32165296393416 0.187180076841598 -0.0624775220400878 0.189574266079886 0.332648597990568 0.323533612826826 0.0113389810424188 -0.0928022565940084 0.15624227875446 0.292587330290588 0.0476877833263292 -0.0202122004517704 0.0329552922977276 -0.160693980466117 0.28600712617024 0.204878169553388 0.199563120741545 0.440481267999287 -0.611797627203577 0.356862308441643 -0.0808875109951035 -0.00439389963358188 -0.570793739100338 -0.23925322810334 -0.149748021265443 0.0774937348396448 1.05981033016768 0.992078413926192 3 5.2 4.4 1 2.41666666666667
"96" "U03P07T" 19 0 49 -0.456659971173406 -0.171956247268417 -0.333098909443016 -0.193429179934897 -0.425599648576814 -0.269697172940018 -0.420084795179386 -0.366249667734731 -0.424736403888559 -0.378814824415934 -0.368409391528557 -0.141491222652878 -0.32988869031213 -0.245414367796343 -0.14669053839158 -0.265851331708457 -0.410260009746235 -0.301936913244793 -0.376098647396169 -0.466708139692094 -0.14953558062153 0.165657449997976 0.443175922883647 -0.0808875109951035 -0.216582684494606 -0.338508312497548 0.230616703921319 0.188455936186082 0.0376135146776606 -0.551784586461544 -0.0728592205622264 3.6 5.8 5.2 2 2.25
"97" "U05A12K" 21 1 45 0.0588405502253549 0.326978129755816 0.40308071276858 0.309097155532006 0.288701961285568 0.302705432940749 0.383698610319565 0.0428348710443187 0.0305207780203771 -0.0739880737686375 0.0777508372900378 0.276245706589587 0.137417812972242 0.320504294897489 0.0930065436449301 0.206022709257268 -0.0525543733367981 -0.0219361510955422 0.0827478555839327 0.324923485439549 0.378968226062123 0.515464469035671 -0.227865397087655 0.515143462878949 -0.37832540487293 0.556380373833655 -0.282451757615251 -0.448035420674802 0.0309706030572946 0.509895937753675 0.406291976299287 3 4.8 3.8 4 3.66666666666667
"98" "U08A08G" 27 1 82 0.336849217819922 0.469912280362642 0.374837073818928 0.39115352277509 0.640859694365063 0.0504742786460639 0.368003566538373 0.287885839374755 0.369468759558703 0.293268961717938 0.444395970675923 0.530572226344595 0.0118128457259388 0.388532102820396 -0.100025110532758 0.565536256253453 0.411760230680464 0.169125448481388 0.0614245310201473 0.414601711700228 -0.115909822906262 -0.788606729442824 0.685603750283003 0.515143462878949 0.296484731821872 0.556380373833655 0.0308568836449304 0.409092407632185 0.450534448578638 0.268201676965466 0.146778952305443 3.1 6 4.4 4 2
"99" "U09A09G" 28 1 80 -0.115516714220159 0.00349805719837545 0.0429136784012871 -0.046794549699347 -0.0759371433531824 -0.119898036542716 -0.180556170372236 -0.0702851074318237 0.0101463295638035 -0.0767286201123184 0.00364411258474133 -0.185154062594166 0.155362008158492 -0.0134753158602883 -0.0935922951586164 -0.1090353928611 -0.118367738250799 -0.380861295952183 -0.050534629368347 -0.0503122621761243 0.0473335815470592 0.305134361923022 -0.0401177516592466 0.0314842444710003 0.0381517755967201 -0.0376296810420947 0.124435027238497 0.544156018816574 0.122075985032905 0.373484699317298 0.0609037879892196 3.6 5.8 4.8 3.5 2.41666666666667
"101" "Y08A07W" 21 1 82 0.502552910170862 0.180123230152045 0.301559569948373 0.325540194059202 0.307922850866141 0.30628350167939 0.419632006152098 0.314859186594628 0.261422024367244 0.483902230304264 0.284348257452435 0.0851124356413616 0.261145219941454 0.105190808089638 0.221499772284551 0.109617430753938 0.417549790491244 0.414541202527508 0.45405030219415 0.324228840170916 -0.127117544370932 -0.511362219004704 -0.418521954769489 -0.288712638655036 -0.0716080350988364 -0.570793739100338 -0.23925322810334 0.0987835633716756 -0.164200525948564 -0.357475176027966 -0.53327919783872 2.8 4.8 4.6 4 4
